Set,Run #1,Run #1,Run #1,Run #1
Angle (deg),Date and Time,Time (s),Light Intensity (% of scale max),Relative Intensity
,11/27/2018 02:42:51 pm,429.350,10.1,10.11
,11/27/2018 02:42:51 pm,429.400,10.1,10.11
,11/27/2018 02:42:51 pm,429.450,10.1,10.11
,11/27/2018 02:42:51 pm,429.500,10.1,10.11
,11/27/2018 02:42:51 pm,429.550,10.1,10.11
,11/27/2018 02:42:51 pm,429.600,10.1,10.11
,11/27/2018 02:42:51 pm,429.650,10.1,10.11
,11/27/2018 02:42:51 pm,429.700,10.1,10.11
,11/27/2018 02:42:51 pm,429.750,10.1,10.11
,11/27/2018 02:42:51 pm,429.800,10.1,10.11
,11/27/2018 02:42:51 pm,429.850,10.1,10.11
,11/27/2018 02:42:51 pm,429.900,10.1,10.11
,11/27/2018 02:42:51 pm,429.950,10.1,10.11
,11/27/2018 02:42:52 pm,430.000,10.1,10.11
,11/27/2018 02:42:52 pm,430.050,10.1,10.11
,11/27/2018 02:42:52 pm,430.100,10.1,10.11
,11/27/2018 02:42:52 pm,430.150,10.1,10.11
,11/27/2018 02:42:52 pm,430.200,10.1,10.11
,11/27/2018 02:42:52 pm,430.250,10.1,10.10
,11/27/2018 02:42:52 pm,430.300,10.1,10.11
,11/27/2018 02:42:52 pm,430.350,10.1,10.12
,11/27/2018 02:42:52 pm,430.400,10.1,10.10
,11/27/2018 02:42:52 pm,430.450,10.1,10.11
,11/27/2018 02:42:52 pm,430.500,10.1,10.10
,11/27/2018 02:42:52 pm,430.550,10.1,10.12
,11/27/2018 02:42:52 pm,430.600,10.1,10.11
,11/27/2018 02:42:52 pm,430.650,10.1,10.11
,11/27/2018 02:42:52 pm,430.700,10.1,10.11
,11/27/2018 02:42:52 pm,430.750,10.1,10.11
,11/27/2018 02:42:52 pm,430.800,10.1,10.11
,11/27/2018 02:42:52 pm,430.850,10.1,10.11
,11/27/2018 02:42:52 pm,430.900,10.1,10.11
,11/27/2018 02:42:52 pm,430.950,10.1,10.11
,11/27/2018 02:42:53 pm,431.000,10.1,10.11
,11/27/2018 02:42:53 pm,431.050,10.1,10.11
,11/27/2018 02:42:53 pm,431.100,10.1,10.11
,11/27/2018 02:42:53 pm,431.150,10.1,10.11
,11/27/2018 02:42:53 pm,431.200,10.1,10.11
,11/27/2018 02:42:53 pm,431.250,10.1,10.11
,11/27/2018 02:42:53 pm,431.300,10.1,10.10
,11/27/2018 02:42:53 pm,431.350,10.1,10.12
,11/27/2018 02:42:53 pm,431.400,10.1,10.11
,11/27/2018 02:42:53 pm,431.450,10.1,10.11
,11/27/2018 02:42:53 pm,431.500,10.1,10.11
,11/27/2018 02:42:53 pm,431.550,10.1,10.11
